"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"5233","Thursday",101,2014-04-24 11:11:45,2014-04-24 11:13:26,346,"Bank St & Hudson St",40.73652889,-74.00618026,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,20149,"Subscriber","1983",1,"0.276","10014","11","12.9","-9999","22","0","51.1","12.7","10","-999","-9999","0","0","0","0","0"
"5238","Monday",179,2014-04-07 16:22:59,2014-04-07 16:25:58,348,"W Broadway & Spring St",40.72490985,-74.00154702,294,"Washington Square E",40.73049393,-73.9957214,17843,"Subscriber","1984",1,"0.526","10012","10","35.1","-9999","57","0","50","-9999","10","-999","-9999","0","0","0","0","0"
"5239","Thursday",274,2014-04-03 09:25:21,2014-04-03 09:29:55,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,15562,"Subscriber","1981",1,"0.912","10014","6","27","-9999","44","0","48","5.8","10","-999","-9999","0","0","0","0","0"
"5240","Monday",160,2014-04-07 13:25:35,2014-04-07 13:28:15,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,405,"Washington St & Gansevoort St",40.739323,-74.008119,18939,"Subscriber","1975",1,"0.568","10014","1","24.1","-9999","35","0","51.1","6.9","10","-999","-9999","0","0","0","0","0"
"5242","Friday",404,2014-04-18 16:59:36,2014-04-18 17:06:20,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,426,"West St & Chambers St",40.71754834,-74.01322069,21554,"Subscriber","1974",1,"1.249","10014","-7","30","-9999","48","0","48.9","5.8","10","-999","-9999","0","0","0","0","0"
"5243","Wednesday",246,2014-04-16 13:20:01,2014-04-16 13:24:07,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,382,"University Pl & E 14 St",40.73492695,-73.99200509,18159,"Subscriber","1985",1,"0.929","10012","0","17.1","-9999","35","0","43","4.6","10","40.3","-9999","0","0","0","0","0"
"5246","Tuesday",643,2014-04-01 14:46:48,2014-04-01 14:57:31,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,536,"1 Ave & E 30 St",40.74144387,-73.97536082,18324,"Subscriber","1956",1,"2.073","10012","-5","28","-9999","35","0","55","4.6","10","-999","-9999","0","0","0","0","0"
"5247","Friday",306,2014-04-25 10:31:04,2014-04-25 10:36:10,379,"W 31 St & 7 Ave",40.749156,-73.9916,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,19030,"Subscriber","1967",1,"0.852","10001","-8","19.9","-9999","25","0","55","4.6","10","-999","-9999","0","0","0","0","0"
"5248","Thursday",183,2014-04-24 10:12:36,2014-04-24 10:15:39,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,442,"W 27 St & 7 Ave",40.746647,-73.993915,16802,"Subscriber","1972",1,"0.674","10001","7","12.9","-9999","24","0","48","15","10","-999","-9999","0","0","0","0","0"
"5250","Tuesday",174,2014-04-08 16:14:55,2014-04-08 16:17:49,402,"Broadway & E 22 St",40.7403432,-73.98955109,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,20280,"Subscriber","1980",1,"0.442","10010","2","37.9","-9999","41","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
"5251","Monday",148,2014-04-21 16:02:40,2014-04-21 16:05:08,416,"Cumberland St & Lafayette Ave",40.68753406,-73.97265183,271,"Ashland Pl & Hanson Pl",40.68528172,-73.97805813,21626,"Subscriber","1972",1,"0.688","11205","1","28","-9999","25","0","64.9","6.9","10","-999","-9999","0","0","0","0","0"
"5252","Thursday",341,2014-04-10 16:49:28,2014-04-10 16:55:09,433,"E 13 St & Avenue A",40.72955361,-73.98057249,335,"Washington Pl & Broadway",40.72903917,-73.99404649,16679,"Subscriber","1993",1,"0.944","10009","29","24.1","-9999","28","0","57","8.1","10","-999","-9999","0","0","0","0","0"
"5256","Friday",143,2014-04-11 11:21:47,2014-04-11 11:24:10,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,21447,"Subscriber","1983",1,"0.449","10011","-12","37.9","-9999","38","0","64","9.2","10","-999","-9999","0","0","0","0","0"
"5259","Tuesday",221,2014-04-22 09:01:15,2014-04-22 09:04:56,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,505,"6 Ave & W 33 St",40.74901271,-73.98848395,18444,"Subscriber","1979",1,"0.988","10011","-32789","45","-9999","69","0","55","6.9","10","-999","-9999","0","0","0","0","0"
"5260","Tuesday",129,2014-04-29 16:43:24,2014-04-29 16:45:33,442,"W 27 St & 7 Ave",40.746647,-73.993915,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,15733,"Subscriber","1987",1,"1.193","10001","-10","39","0","74","0","46.9","8.1","10","-999","-9999","0","0","0","0","0"
"5261","Tuesday",381,2014-04-22 15:26:48,2014-04-22 15:33:09,444,"Broadway & W 24 St",40.7423543,-73.98915076,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,18287,"Subscriber","1969",1,"1.55","10010","-30","45","-9999","39","0","71.1","6.9","10","-999","-9999","0","0","0","0","0"
"5262","Friday",280,2014-04-04 14:51:36,2014-04-04 14:56:16,447,"8 Ave & W 52 St",40.76370739,-73.9851615,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,16775,"Subscriber","1984",1,"1.132","10019","-2","34","-9999","71","0","43","9.2","10","37.7","-9999","0","0","0","0","0"
"5263","Friday",154,2014-04-11 15:04:42,2014-04-11 15:07:16,449,"W 52 St & 9 Ave",40.76461837,-73.98789473,479,"9 Ave & W 45 St",40.76019252,-73.9912551,15475,"Subscriber","1973",1,"0.359","10019","-14","42.1","-9999","32","0","73.9","6.9","10","-999","-9999","0","0","0","0","0"
"5264","Monday",303,2014-04-14 16:50:26,2014-04-14 16:55:29,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,19135,"Subscriber","1985",1,"0.815","10019","-2","51.1","-9999","46","0","73","12.7","10","-999","-9999","0","0","0","0","0"
"5265","Friday",175,2014-04-18 14:01:27,2014-04-18 14:04:22,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,442,"W 27 St & 7 Ave",40.746647,-73.993915,19800,"Subscriber","1992",1,"0.537","10011","9","28.9","-9999","50","0","46.9","5.8","10","-999","-9999","0","0","0","0","0"
"5266","Thursday",163,2014-04-24 11:05:35,2014-04-24 11:08:18,457,"Broadway & W 58 St",40.76695317,-73.98169333,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,19247,"Subscriber","1979",1,"0.391","10019","0","12.9","-9999","22","0","51.1","12.7","10","-999","-9999","0","0","0","0","0"
"5268","Friday",291,2014-04-11 09:41:56,2014-04-11 09:46:47,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,15322,"Subscriber","1981",1,"0.674","10036","-32791","37","-9999","44","0","59","6.9","10","-999","-9999","0","0","0","0","0"
"5269","Thursday",288,2014-04-03 11:56:26,2014-04-03 12:01:14,479,"9 Ave & W 45 St",40.76019252,-73.9912551,490,"8 Ave & W 33 St",40.751551,-73.993934,18418,"Subscriber","1984",1,"1.06","10036","16","27","-9999","37","0","53.1","0","10","-999","-9999","0","0","0","0","0"
"5270","Friday",186,2014-04-11 10:05:23,2014-04-11 10:08:29,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,14566,"Subscriber","1986",1,"0.585","10011","5","37","-9999","39","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
"5271","Wednesday",464,2014-04-09 09:07:04,2014-04-09 09:14:48,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,15178,"Subscriber","1974",1,"1.493","10018","19","33.1","-9999","56","0","48","0","10","-999","-9999","0","0","0","0","0"
"5272","Friday",514,2014-04-18 15:47:21,2014-04-18 15:55:55,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,19445,"Subscriber","1976",1,"1.575","10010","-24","28","-9999","48","0","46.9","0","10","-999","-9999","0","0","0","0","0"
"5273","Friday",459,2014-04-04 09:25:19,2014-04-04 09:32:58,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,20310,"Subscriber","1980",1,"1.327","10001-2062","32801","35.1","-9999","74","0","43","8.1","10","38.2","-9999","0","0","0","0","0"
"5274","Monday",459,2014-04-14 09:02:43,2014-04-14 09:10:22,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,20509,"Subscriber","1980",1,"1.327","10001-2062","32801","53.1","-9999","63","0","66","4.6","10","-999","-9999","0","0","0","0","0"
"5275","Friday",153,2014-04-18 10:52:39,2014-04-18 10:55:12,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,489,"10 Ave & W 28 St",40.75066386,-74.00176802,15218,"Subscriber","1982",1,"0.897","10001","-2","27","-9999","60","0","39.9","8.1","10","34.5","-9999","0","0","0","0","0"
"5277","Wednesday",428,2014-04-02 09:52:04,2014-04-02 09:59:12,497,"E 17 St & Broadway",40.73704984,-73.99009296,212,"W 16 St & The High Line",40.74334935,-74.00681753,16356,"Subscriber","1986",1,"1.179","10003","-20","37","-9999","71","0","46","0","10","-999","-9999","0","0","0","0","0"
"5278","Tuesday",428,2014-04-22 11:49:14,2014-04-22 11:56:22,497,"E 17 St & Broadway",40.73704984,-73.99009296,212,"W 16 St & The High Line",40.74334935,-74.00681753,14562,"Subscriber","1972",1,"1.179","10003","-20","45","-9999","52","0","63","10.4","10","-999","-9999","0","0","0","0","0"
"5279","Tuesday",416,2014-04-22 13:55:03,2014-04-22 14:01:59,500,"Broadway & W 51 St",40.76228826,-73.98336183,512,"W 29 St & 9 Ave",40.7500727,-73.99839279,20049,"Subscriber","1970",1,"1.835","10019","32785","45","-9999","45","0","66.9","8.1","10","-999","-9999","0","0","0","0","0"
"5281","Wednesday",437,2014-04-02 09:59:52,2014-04-02 10:07:09,503,"E 20 St & Park Ave",40.73827428,-73.98751968,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,20346,"Subscriber","1984",1,"1.36","10003","-34","37","-9999","71","0","46","0","10","-999","-9999","0","0","0","0","0"
"5283","Monday",191,2014-04-21 12:51:17,2014-04-21 12:54:28,503,"E 20 St & Park Ave",40.73827428,-73.98751968,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,16932,"Subscriber","1963",1,"0.691","10003","1","26.1","-9999","28","0","59","0","10","-999","-9999","0","0","0","0","0"
"5284","Friday",428,2014-04-25 09:15:42,2014-04-25 09:22:50,504,"1 Ave & E 15 St",40.73221853,-73.98165557,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,19500,"Subscriber","1990",1,"1.138","10009","1","19.9","-9999","28","0","52","5.8","10","-999","-9999","0","0","0","0","0"
"5285","Wednesday",295,2014-04-23 13:11:03,2014-04-23 13:15:58,505,"6 Ave & W 33 St",40.74901271,-73.98848395,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,15665,"Subscriber","1966",1,"0.809","10001","0","34","-9999","44","0","55.9","8.1","10","-999","-9999","0","0","0","0","0"
"5286","Friday",794,2014-04-25 09:04:08,2014-04-25 09:17:22,514,"12 Ave & W 40 St",40.76087502,-74.00277668,426,"West St & Chambers St",40.71754834,-74.01322069,17911,"Subscriber","1990",1,"3.347","10017","5","19.9","-9999","28","0","52","5.8","10","-999","-9999","0","0","0","0","0"
"5287","Tuesday",297,2014-04-29 13:38:19,2014-04-29 13:43:16,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,512,"W 29 St & 9 Ave",40.7500727,-73.99839279,15140,"Subscriber","1986",1,"1.426","10036","4","36","-9999","61","0","48.9","9.2","10","-999","-9999","0","0","0","0","0"
"5288","Friday",323,2014-04-04 09:45:19,2014-04-04 09:50:42,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,545,"E 23 St & 1 Ave",40.736502,-73.97809472,17815,"Subscriber","1968",1,"0.968","10016","32777","35.1","-9999","74","0","43","8.1","10","38.2","-9999","0","0","0","0","0"
"5289","Monday",195,2014-04-21 10:56:10,2014-04-21 10:59:25,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,15371,"Subscriber","1976",1,"0.613","10019","32828","30","-9999","41","0","53.1","5.8","10","-999","-9999","0","0","0","0","0"
"5290","Tuesday",372,2014-04-01 09:24:21,2014-04-01 09:30:33,521,"8 Ave & W 31 St",40.75044999,-73.99481051,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,16503,"Subscriber","1981",1,"1.314","10001","-4","25","-9999","51","0","42.1","4.6","10","39.2","-9999","0","0","0","0","0"
"5291","Thursday",513,2014-04-03 09:07:18,2014-04-03 09:15:51,521,"8 Ave & W 31 St",40.75044999,-73.99481051,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,17009,"Subscriber","1960",1,"1.302","10001","-32780","27","-9999","44","0","48","5.8","10","-999","-9999","0","0","0","0","0"
"5292","Thursday",366,2014-04-10 16:54:56,2014-04-10 17:01:02,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,14566,"Subscriber","1972",1,"0.869","10018","-32801","24.1","-9999","28","0","57","8.1","10","-999","-9999","0","0","0","0","0"
"5293","Wednesday",324,2014-04-23 09:40:45,2014-04-23 09:46:09,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,486,"Broadway & W 29 St",40.7462009,-73.98855723,16139,"Subscriber","1972",1,"0.713","10018","0","33.1","-9999","52","0","50","9.2","10","-999","-9999","0","0","0","0","0"
"5296","Tuesday",265,2014-04-22 09:29:13,2014-04-22 09:33:38,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,17097,"Subscriber","1981",1,"0.775","10016","0","45","-9999","69","0","55","6.9","10","-999","-9999","0","0","0","0","0"
"5297","Thursday",276,2014-04-24 12:55:58,2014-04-24 13:00:34,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,19236,"Subscriber","1981",1,"0.673","10010","-12","12","-9999","18","0","55","8.1","10","-999","-9999","0","0","0","0","0"
"5298","Wednesday",219,2014-04-09 16:52:56,2014-04-09 16:56:35,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,497,"E 17 St & Broadway",40.73704984,-73.99009296,18222,"Subscriber","1984",1,"0.686","10016","6","23","-9999","25","0","59","15","10","-999","-9999","0","0","0","0","0"
"5299","Thursday",262,2014-04-24 09:26:34,2014-04-24 09:30:56,2010,"Grand St & Greene St",40.72165481,-74.00234737,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,16248,"Subscriber","1990",1,"0.659","10013","5","15.1","-9999","30","0","45","9.2","10","40.1","-9999","0","0","0","0","0"
"5301","Monday",137,2014-04-07 13:51:27,2014-04-07 13:53:44,2012,"E 27 St & 1 Ave",40.739445,-73.976806,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,17102,"Subscriber","1971",1,"0.291","10016","12","24.1","-9999","35","0","51.1","6.9","10","-999","-9999","0","0","0","0","0"
"5302","Monday",397,2014-04-07 10:00:54,2014-04-07 10:07:31,127,"Barrow St & Hudson St",40.73172428,-74.00674436,509,"9 Ave & W 22 St",40.7454973,-74.00197139,21381,"Subscriber","1966",1,"1.733","10014","-1","33.1","-9999","61","0","46","9.2","3","41.4","-9999","0","0","0","0","0"
"5303","Monday",307,2014-04-14 13:23:07,2014-04-14 13:28:14,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,285,"Broadway & E 14 St",40.73454567,-73.99074142,16237,"Subscriber","1969",1,"1.135","10012","17","52","-9999","49","0","72","-9999","10","-999","-9999","0","0","0","0","0"
"5304","Friday",210,2014-04-18 16:31:28,2014-04-18 16:34:58,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,355,"Bayard St & Baxter St",40.71602118,-73.99974372,15136,"Subscriber","1983",1,"0.503","10012","-3","30","-9999","48","0","48.9","5.8","10","-999","-9999","0","0","0","0","0"
"5306","Tuesday",199,2014-04-22 16:02:45,2014-04-22 16:06:04,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,16090,"Subscriber","1981",1,"0.648","10017","0","45","-9999","42","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"5308","Tuesday",413,2014-04-22 16:51:39,2014-04-22 16:58:32,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,15545,"Subscriber","1962",1,"1.23","10003","-12","45","-9999","42","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"5309","Thursday",224,2014-04-17 11:51:47,2014-04-17 11:55:31,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,21047,"Subscriber","1985",1,"0.651","10011","29","24.1","-9999","49","0","42.1","12.7","10","35.2","-9999","0","0","0","0","0"
"5312","Wednesday",245,2014-04-02 16:37:55,2014-04-02 16:42:00,261,"Johnson St & Gold St",40.69474881,-73.98362464,233,"Joralemon St & Adams St",40.69246277,-73.98963911,17322,"Subscriber","1990",1,"0.667","11201","22","39.9","-9999","68","0","50","3.5","10","-999","-9999","0","0","0","0","0"
"5313","Thursday",284,2014-04-24 16:30:16,2014-04-24 16:35:00,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,15071,"Subscriber","1963",1,"0.605","10011","7","9","-9999","13","0","60.1","11.5","10","-999","-9999","0","0","0","0","0"
"5314","Friday",347,2014-04-11 15:12:28,2014-04-11 15:18:15,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,444,"Broadway & W 24 St",40.7423543,-73.98915076,20213,"Subscriber","1987",1,"1.213","10011","20","42.1","-9999","32","0","73.9","6.9","10","-999","-9999","0","0","0","0","0"
"5315","Wednesday",331,2014-04-23 15:07:40,2014-04-23 15:13:11,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,521,"8 Ave & W 31 St",40.75044999,-73.99481051,18260,"Subscriber","1976",1,"0.883","10011","-4","33.1","-9999","40","0","57","-9999","10","-999","-9999","0","0","0","0","0"
"5316","Monday",279,2014-04-21 09:30:50,2014-04-21 09:35:29,285,"Broadway & E 14 St",40.73454567,-73.99074142,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,18668,"Subscriber","1989",1,"0.965","10003","-20","30.9","-9999","50","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"5317","Thursday",243,2014-04-10 15:35:59,2014-04-10 15:40:02,285,"Broadway & E 14 St",40.73454567,-73.99074142,504,"1 Ave & E 15 St",40.73221853,-73.98165557,19783,"Subscriber","1989",1,"0.733","10003","-16","21.9","-9999","27","0","55.9","10.4","10","-999","-9999","0","0","0","0","0"
"5318","Wednesday",146,2014-04-16 15:04:40,2014-04-16 15:07:06,290,"2 Ave & E 58 St",40.76020258,-73.96478473,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,19513,"Subscriber","1976",1,"0.567","10022","-32806","15.1","-9999","29","0","46","-9999","10","-999","-9999","0","0","0","0","0"
"5319","Wednesday",320,2014-04-23 16:25:06,2014-04-23 16:30:26,294,"Washington Square E",40.73049393,-73.9957214,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,18765,"Subscriber","1986",1,"0.917","10003","2","32","-9999","36","0","59","13.8","10","-999","-9999","0","0","0","0","0"
"5320","Wednesday",273,2014-04-16 14:08:59,2014-04-16 14:13:32,296,"Division St & Bowery",40.71413089,-73.9970468,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,14619,"Subscriber","1968",1,"0.833","10002","-32793","17.1","-9999","33","0","45","5.8","10","41.8","-9999","0","0","0","0","0"
"5321","Wednesday",124,2014-04-02 09:01:46,2014-04-02 09:03:50,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,259,"South St & Whitehall St",40.70122128,-74.01234218,17783,"Subscriber","1975",1,"0.415","10005","0","37","-9999","71","0","46","0","10","-999","-9999","0","0","0","0","0"
"5323","Friday",308,2014-04-18 14:48:19,2014-04-18 14:53:27,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,294,"Washington Square E",40.73049393,-73.9957214,19474,"Subscriber","1981",1,"1.069","10003","-2","28.9","-9999","50","0","46.9","5.8","10","-999","-9999","0","0","0","0","0"
"5324","Wednesday",313,2014-04-23 09:30:13,2014-04-23 09:35:26,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,328,"Watts St & Greenwich St",40.72405549,-74.00965965,17529,"Subscriber","1969",1,"0.901","10282","3","33.1","-9999","52","0","50","9.2","10","-999","-9999","0","0","0","0","0"
"5325","Thursday",126,2014-04-10 13:44:46,2014-04-10 13:46:52,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,426,"West St & Chambers St",40.71754834,-74.01322069,18019,"Subscriber","1967",1,"0.383","10013","-3","21.9","-9999","26","0","57","9.2","10","-999","-9999","0","0","0","0","0"
"5326","Wednesday",449,2014-04-23 10:01:17,2014-04-23 10:08:46,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,251,"Mott St & Prince St",40.72317958,-73.99480012,20143,"Subscriber","1977",1,"1.25","10014","5","33.1","-9999","49","0","52","11.5","10","-999","-9999","0","0","0","0","0"
"5327","Friday",491,2014-04-11 10:18:23,2014-04-11 10:26:34,359,"E 47 St & Park Ave",40.75510267,-73.97498696,457,"Broadway & W 58 St",40.76695317,-73.98169333,16919,"Subscriber","1977",1,"1.34","10035","0","37","-9999","39","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
